"Település-azonosító törzsszám","Név","Területi jelzőszám","Jogállás 2005","Statisztikai nagyrégió kódja","Régió 2016","NUTS'16","Járás kód","Járás központ kódja","Agglomeráció kódja","Borrégió'19","Borvidék'19","Turisztikai
régió","Világörökségi helyszínek","Világörökségi helyszínek védőövezete","Kedvezményezett települések kódja","Kedvezményezett járások kódja","Szabad vállalkozási zónák","Területfejlesztési szempontból kiemelt térség","Gazdaságfejlesztési zóna"
"32531","Serényfalva","0500 4 2","42","3","50","HU311","063","0","9999","9","9991","02","99","99","1","3","1","9","1"
"32540","Nemesnádudvar","0300 4 2","42","3","70","HU331","035","0","9999","3","1500","05","99","99","9","1","9","3","3"
"32559","Gödöllő","1300 3 2","30","1","12","HU120","128","1","0022","9","9991","01","99","99","9","9","9","4","9"
"32568","Újszentmargita","0900 4 2","42","3","60","HU321","093","0","9999","9","9992","04","05","99","9","1","9","9","1"
"32577","Papos","1500 4 2","42","3","60","HU323","154","0","9999","9","9992","03","99","99","3","3","1","9","1"
"32586","Vérteskethely","1100 4 2","42","2","20","HU212","111","0","9999","5","1700","06","99","99","9","1","9","9","2"
"32595","Dénesfa","0800 4 2","42","2","30","HU221","088","0","9999","9","9993","09","99","99","9","4","9","9","2"
"32601","Somogytúr","1400 4 2","42","2","40","HU232","142","0","9999","2","2600","07","99","99","2","1","9","1","4"
"32610","Fót","1300 3 2","30","1","12","HU120","126","0","0012","9","9991","01","99","99","9","9","9","4","9"
"32629","Ostffyasszonyfa","1800 4 2","42","2","30","HU222","176","0","9999","9","9993","09","99","99","9","1","9","9","2"
"32638","Tornyiszentmiklós","2000 4 2","42","2","30","HU223","194","0","9999","9","9993","09","99","99","9","1","9","9","2"
"32647","Kerkateskánd","2000 4 2","42","2","30","HU223","194","0","9999","2","3400","09","99","99","9","1","9","9","2"
"32656","Mezőladány","1500 4 2","42","3","60","HU323","153","0","9999","9","9992","03","99","99","3","1","1","9","1"
"32665","Nemesnép","2000 4 2","42","2","30","HU223","194","0","9999","9","9993","09","99","99","9","1","9","9","2"
"32674","Rinyakovácsi","1400 4 2","42","2","40","HU232","143","0","9999","9","9993","08","99","99","3","1","1","9","4"
"32683","Perecse","0500 4 2","42","3","50","HU311","056","0","9999","9","9991","02","99","99","3","3","1","9","1"
"32692","Penyige","1500 4 2","42","3","60","HU323","150","0","9999","9","9992","03","99","99","3","3","1","9","1"
"32708","Dobronhegy","2000 4 2","42","2","30","HU223","197","0","2043","9","9993","09","99","99","9","9","9","9","2"
"32717","Feketeerdő","0800 4 2","42","2","30","HU221","089","0","9999","9","9993","09","99","99","9","9","9","9","2"
"32726","Kisrécse","2000 4 2","42","2","30","HU223","196","0","3153","9","9993","09","99","99","3","4","9","9","2"
"32735","Attala","1700 4 2","42","2","40","HU233","171","0","9999","9","9993","08","99","99","3","1","9","9","4"
"32744","Tésenfa","0200 4 2","42","2","40","HU231","031","0","9999","9","9993","08","99","99","3","1","1","9","4"
"32753","Dég","0700 4 2","42","2","20","HU211","079","0","9999","9","9993","06","99","99","9","2","1","9","2"
"32762","Felsőnyárád","0500 4 2","42","3","50","HU311","063","0","9999","9","9991","02","99","99","9","3","1","9","1"
"32771","Kocsér","1300 4 2","42","1","12","HU120","132","0","9999","3","1600","01","99","99","9","1","9","9","9"
"32780","Simonfa","1400 4 2","42","2","40","HU232","143","0","3033","9","9993","08","99","99","2","1","9","9","4"
"32799","Barcs","1400 3 2","30","2","40","HU232","140","1","9999","9","9993","08","99","99","9","3","1","9","4"
"32805","Nagykorpád","1400 4 2","42","2","40","HU232","145","0","9999","9","9993","08","99","99","3","2","1","9","4"
"32814","Csögle","1900 4 2","42","2","20","HU213","186","0","9999","9","9993","06","99","99","1","3","1","9","2"
"32823","Bugac","0300 4 2","41","3","70","HU331","040","0","9999","3","1600","05","99","99","9","1","9","9","3"
"32832","Meszlen","1800 4 2","42","2","30","HU222","181","0","2033","9","9993","09","99","99","9","9","9","9","2"
"32841","Szentborbás","1400 4 2","42","2","40","HU232","140","0","9999","9","9993","08","99","99","3","3","1","9","4"
"32850","Váralja","1700 4 2","42","2","40","HU233","170","0","9999","1","3500","08","99","99","9","9","9","9","4"
"32869","Kérsemjén","1500 4 2","42","3","60","HU323","150","0","9999","9","9992","03","99","99","1","3","1","9","1"
"32878","Csót","1900 4 2","42","2","20","HU213","187","0","9999","9","9993","06","99","99","9","1","9","9","2"
"32887","Bükkzsérc","0500 4 2","42","3","50","HU311","060","0","9999","4","3000","02","99","99","9","1","9","9","1"
"32896","Tar","1200 4 2","42","3","50","HU313","118","0","9999","9","9991","02","99","99","2","1","1","9","1"
"32902","Kehidakustány","2000 4 2","42","2","30","HU223","198","0","9999","9","9993","09","99","99","9","1","9","9","2"
"32911","Bér","1200 4 2","42","3","50","HU313","118","0","9999","9","9991","02","99","99","1","1","1","9","1"
"32920","Nagykölked","1800 4 2","42","2","30","HU222","177","0","2033","9","9993","09","99","99","9","4","9","9","2"
"32939","Nagylózs","0800 4 2","42","2","30","HU221","091","0","3073","9","9993","09","99","99","9","9","9","9","2"
"32948","Nemesbük","2000 4 2","42","2","30","HU223","193","0","9999","9","9993","07","99","99","9","9","9","1","2"
"32957","Elek","0400 3 2","30","3","70","HU332","048","0","9999","9","9992","05","99","99","9","9","9","9","3"
"32966","Tarnabod","1000 4 2","42","3","50","HU312","108","0","9999","9","9991","02","99","99","3","3","1","9","1"
"32975","Kőröstetétlen","1300 4 2","42","1","12","HU120","124","0","9999","9","9992","01","99","99","9","1","9","9","9"
"32984","Bucsu","1800 4 2","42","2","30","HU222","181","0","2033","9","9993","09","99","99","9","9","9","9","2"
"32993","Kács","0500 4 2","42","3","50","HU311","060","0","9999","4","3000","02","99","99","9","1","9","9","1"
"33002","Bodolyabér","0200 4 2","42","2","40","HU231","026","0","9999","9","9993","08","99","99","9","9","1","9","4"
"33011","Szécsényfelfalu","1200 4 2","42","3","50","HU313","121","0","9999","9","9991","02","99","99","9","3","1","9","1"
"33020","Forráskút","0600 4 2","42","3","70","HU333","074","0","9999","3","1400","05","99","99","9","1","1","9","3"
"33039","Zalameggyes","1900 4 2","42","2","20","HU213","188","0","9999","9","9993","06","99","99","1","1","9","9","2"
"33048","Encs","0500 3 2","30","3","50","HU311","056","1","9999","9","9991","02","99","99","2","3","1","9","1"
"33057","Zics","1400 4 2","42","2","40","HU232","147","0","9999","9","9993","08","99","99","1","2","1","9","4"
"33066","Ibafa","0200 4 2","42","2","40","HU231","033","0","9999","9","9993","08","99","99","3","2","1","9","4"
"33075","Tarhos","0400 4 2","42","3","70","HU332","045","0","9999","9","9992","05","99","99","9","1","1","9","3"
"33084","Gordisa","0200 4 2","42","2","40","HU231","031","0","9999","9","9993","08","99","99","3","1","9","9","4"
"33093","Alacska","0500 4 2","42","3","50","HU311","058","0","1023","9","9991","02","99","99","2","1","9","9","1"
"33109","Csatka","1100 4 2","42","2","20","HU212","111","0","9999","9","9993","06","99","99","9","1","9","9","2"
"33118","Csomád","1300 4 2","42","1","12","HU120","126","0","0013","9","9991","01","99","99","9","9","9","4","9"
"33127","Berhida","1900 3 2","30","2","20","HU213","190","0","9999","9","9993","06","99","99","9","9","9","9","2"
"33136","Zalaszentgyörgy","2000 4 2","42","2","30","HU223","197","0","2043","9","9993","09","99","99","9","9","9","9","2"
"33145","Nyírpazony","1500 4 2","41","3","60","HU323","157","0","3053","9","9992","03","99","99","9","9","9","9","1"
"33154","Bóly","0200 3 2","30","2","40","HU231","024","1","9999","1","2700","08","99","99","9","1","9","9","4"
"33163","Dad","1100 4 2","42","2","20","HU212","113","0","9999","9","9993","06","99","99","9","9","9","9","2"
"33172","Szeleste","1800 4 2","42","2","30","HU222","179","0","2033","9","9993","09","99","99","9","9","9","9","2"
"33181","Nagyrozvágy","0500 4 2","42","3","50","HU311","054","0","9999","9","9991","02","99","99","1","3","1","9","1"
"33190","Doboz","0400 4 2","41","3","70","HU332","046","0","3013","9","9992","05","99","99","9","9","1","9","3"
"33206","Kisecset","1200 4 2","42","3","50","HU313","119","0","9999","9","9991","02","99","99","1","1","9","9","1"
"33215","Kisnyárád","0200 4 2","42","2","40","HU231","027","0","9999","9","9993","08","99","99","3","1","9","9","4"
"33224","Márokpapi","1500 4 2","42","3","60","HU323","159","0","9999","9","9992","03","99","99","1","3","1","9","1"
"33233","Gödre","0200 4 2","42","2","40","HU231","025","0","9999","9","9993","08","99","99","1","3","1","9","4"
"33242","Hollókő","1200 4 2","42","3","50","HU313","121","0","9999","9","9991","02","02","99","9","3","1","9","1"
"33251","Felpéc","0800 4 2","42","2","30","HU221","092","0","1013","5","2300","09","99","99","9","1","9","9","2"
"33260","Bélapátfalva","1000 3 2","30","3","50","HU312","103","1","2023","9","9991","02","99","99","9","1","1","9","1"
"33279","Alsószentmárton","0200 4 2","42","2","40","HU231","031","0","9999","9","9993","08","99","99","3","1","9","9","4"
"33288","Zalaszántó","2000 4 2","42","2","30","HU223","193","0","9999","2","3400","07","99","99","9","9","9","1","2"
"33297","Hunya","0400 4 2","42","3","70","HU332","047","0","9999","9","9992","05","99","99","9","1","9","9","3"
"33303","Bódvarákó","0500 4 2","42","3","50","HU311","055","0","9999","9","9991","02","03","03","1","3","1","9","1"
"33312","Felsőtold","1200 4 2","42","3","50","HU313","118","0","9999","9","9991","02","99","99","1","1","1","9","1"
"33321","Soponya","0700 4 2","41","2","20","HU211","085","0","3103","9","9993","06","99","99","9","9","9","9","2"
"33330","Lánycsók","0200 4 2","42","2","40","HU231","027","0","9999","1","2700","08","99","99","9","1","9","9","4"
"33349","Mőcsény","1700 4 2","42","2","40","HU233","170","0","9999","1","3500","08","99","99","9","9","9","9","4"
"33358","Terem","1500 4 2","42","3","60","HU323","156","0","9999","9","9992","03","99","99","3","3","1","9","1"
"33367","Szeged","0600 2 1","20","3","70","HU333","075","1","3081","3","1400","05","99","99","9","9","9","9","3"
"33376","Miklósi","1400 4 2","42","2","40","HU232","147","0","9999","9","9993","08","99","99","9","2","1","9","4"
"33385","Acsalag","0800 4 2","42","2","30","HU221","086","0","9999","9","9993","09","99","99","9","4","9","9","2"
"33394","Kapoly","1400 4 2","42","2","40","HU232","147","0","9999","9","9993","07","99","99","2","2","1","1","4"
"33400","Kishartyán","1200 4 2","42","3","50","HU313","120","0","3063","9","9991","02","99","99","2","1","1","9","1"
"33419","Perkupa","0500 4 2","42","3","50","HU311","055","0","9999","9","9991","02","03","03","9","3","1","9","1"
"33428","Egervár","2000 4 2","42","2","30","HU223","197","0","2043","9","9993","09","99","99","9","9","9","9","2"
"33437","Szerep","0900 4 2","42","3","60","HU321","102","0","9999","9","9992","03","99","99","3","3","1","9","1"
"33446","Bedő","0900 4 2","42","3","60","HU321","094","0","9999","9","9992","03","99","99","1","3","1","9","1"
"33455","Gyomaendrőd","0400 3 2","30","3","70","HU332","047","1","9999","9","9992","05","99","99","9","1","9","9","3"
"33482","Sátorhely","0200 4 2","42","2","40","HU231","027","0","9999","9","9993","08","99","99","9","1","9","9","4"
"33491","Szárliget","1100 4 2","42","2","20","HU212","115","0","3123","9","9993","06","99","99","9","9","9","9","2"
"33516","Szákszend","1100 4 2","42","2","20","HU212","113","0","9999","9","9993","06","99","99","9","9","9","9","2"
"33525","Mátraterenye","1200 4 2","42","3","50","HU313","117","0","9999","9","9991","02","99","99","9","1","1","9","1"
"33534","Bátonyterenye","1200 3 2","30","3","50","HU313","117","1","9999","9","9991","02","99","99","9","1","1","9","1"
"33543","Nagyszentjános","0800 4 2","42","2","30","HU221","087","0","1013","9","9993","09","99","99","9","9","9","9","2"
"33552","Herceghalom","1300 4 2","42","1","12","HU120","123","0","0053","9","9993","01","99","99","9","9","9","4","9"
"33561","Apaj","1300 4 2","42","1","12","HU120","134","0","9999","9","9992","01","99","99","9","4","9","9","9"
"33570","Pörböly","1700 4 2","42","2","40","HU233","173","0","9999","9","9993","08","99","99","9","9","9","9","4"
"33589","Érsekhalma","0300 4 2","42","3","70","HU331","035","0","9999","3","1500","05","99","99","9","1","9","9","3"
"33598","Felsőlajos","0300 4 2","42","3","70","HU331","038","0","9999","3","1600","05","99","99","9","9","9","9","3"
"33604","Újtelek","0300 4 2","42","3","70","HU331","037","0","9999","9","9992","05","99","99","3","1","9","3","3"
"33613","Szentegát","0200 4 2","42","2","40","HU231","033","0","9999","9","9993","08","99","99","9","2","1","9","4"
"33622","Fülöpjakab","0300 4 2","42","3","70","HU331","038","0","3043","3","1600","05","99","99","9","9","9","9","3"
"33631","Bugacpusztaháza","0300 4 2","42","3","70","HU331","040","0","9999","9","9992","05","99","99","9","1","9","9","3"
"33640","Csém","1100 4 2","42","2","20","HU212","112","0","9999","9","9993","06","99","99","9","9","9","9","2"
"33659","Újdombrád","1500 4 2","42","3","60","HU323","153","0","9999","9","9992","03","99","99","9","1","1","9","1"
"33668","Lébény","0800 3 2","30","2","30","HU221","089","0","1013","9","9993","09","99","99","9","9","9","9","2"
"33677","Mosonszentmiklós","0800 4 2","42","2","30","HU221","087","0","1013","9","9993","09","99","99","9","9","9","9","2"
"33686","Petőfibánya","1000 4 2","42","3","50","HU312","107","0","9999","9","9991","02","99","99","9","9","9","9","1"
"33695","Kisfalud","0800 4 2","42","2","30","HU221","088","0","9999","9","9993","09","99","99","9","4","9","9","2"
"33701","Rábacsécsény","0800 4 2","42","2","30","HU221","092","0","1013","9","9993","09","99","99","9","1","9","9","2"
"33710","Rábaszentmihály","0800 4 2","42","2","30","HU221","092","0","1013","9","9993","09","99","99","9","1","9","9","2"
"33729","Verőce","1300 4 2","42","1","12","HU120","137","0","9999","9","9991","01","99","99","9","1","9","9","9"
"33738","Kismaros","1300 4 2","42","1","12","HU120","137","0","9999","9","9991","01","99","99","9","1","9","9","9"
"33747","Tiszavid","1500 4 2","42","3","60","HU323","159","0","9999","9","9992","03","99","99","3","3","1","9","1"
"33756","Máza","0200 4 2","42","2","40","HU231","026","0","9999","9","9993","08","99","99","9","9","1","9","4"
"33765","Szászvár","0200 4 2","41","2","40","HU231","026","0","9999","9","9993","08","99","99","9","9","1","9","4"
"33774","Gyüre","1500 4 2","42","3","60","HU323","159","0","9999","9","9992","03","99","99","3","3","1","9","1"
"33783","Nagyvarsány","1500 4 2","42","3","60","HU323","159","0","9999","9","9992","03","99","99","2","3","1","9","1"
"33792","Lakhegy","2000 4 2","42","2","30","HU223","197","0","2043","9","9993","09","99","99","9","9","9","9","2"
"33808","Bodrogkisfalud","0500 4 2","42","3","50","HU311","069","0","9999","6","3300","02","08","08","2","2","1","2","1"
"33817","Szegi","0500 4 2","42","3","50","HU311","069","0","9999","6","3300","02","08","08","3","2","1","2","1"
"33826","Neszmély","1100 4 2","42","2","20","HU212","114","0","9999","5","1700","06","99","99","9","9","9","9","2"
"33835","Dunaalmás","1100 4 2","42","2","20","HU212","114","0","9999","5","1700","06","99","99","9","9","9","9","2"
"33844","Balatonrendes","1900 4 2","42","2","20","HU213","189","0","2013","2","1800","07","99","99","2","9","9","1","2"
"33853","Balatonboglár","1400 3 2","30","2","40","HU232","142","0","2012","2","2600","07","99","99","9","1","9","1","4"
"33862","Balatonlelle","1400 3 2","30","2","40","HU232","142","0","2012","2","2600","07","99","99","9","1","9","1","4"
"33871","Egeralja","1900 4 2","42","2","20","HU213","186","0","9999","9","9993","06","99","99","9","3","1","9","2"
"33880","Patvarc","1200 4 2","42","3","50","HU313","116","0","9999","9","9991","02","99","99","9","1","9","9","1"
"33899","Nagydobsza","0200 4 2","42","2","40","HU231","033","0","9999","9","9993","08","99","99","9","2","1","9","4"
"33905","Kisdobsza","0200 4 2","42","2","40","HU231","033","0","9999","9","9993","08","99","99","9","2","1","9","4"
"33914","Tarjánpuszta","0800 4 2","42","2","30","HU221","090","0","1013","9","9993","09","99","99","9","4","9","9","2"
"33923","Mánfa","0200 4 2","42","2","40","HU231","026","0","1033","9","9993","08","99","99","9","9","1","9","4"
"33932","Hobol","0200 4 2","42","2","40","HU231","033","0","9999","9","9993","08","99","99","9","2","1","9","4"
"33941","Eplény","1900 4 2","42","2","20","HU213","191","0","3133","9","9993","06","99","99","9","9","9","9","2"
"33950","Bőny","0800 4 2","42","2","30","HU221","087","0","1013","9","9993","09","99","99","9","9","9","9","2"
"33969","Rétalap","0800 4 2","42","2","30","HU221","087","0","1013","9","9993","09","99","99","9","9","9","9","2"
"33978","Csörnyeföld","2000 4 2","42","2","30","HU223","195","0","9999","2","3400","09","99","99","1","1","9","9","2"
"33987","Muraszemenye","2000 4 2","42","2","30","HU223","195","0","9999","2","3400","09","99","99","2","1","9","9","2"
"33996","Farád","0800 4 2","42","2","30","HU221","086","0","9999","9","9993","09","99","99","9","4","9","9","2"
"34005","Berekfürdő","1600 4 2","42","3","60","HU322","163","0","9999","9","9992","04","05","99","9","2","1","9","1"
